timestamp,lat,lon,Total,Countrate,U238,K40,Th232,Cs137,Height,Press,Temp,Hum
1749570428632,63.791811836487724,9.372543846901788,66,105,39.087,179.959,14.654,-13.601,57.606866416978775,1007.6522301397206,13.541117764471055,61.98323353293413
1749570429235,63.79181296475596,9.372568413887963,60,95,26.108,316.903,2.459,-3.535,57.70948419301165,1007.659391516966,13.547135728542914,61.89296407185629
1749570429835,63.79181400551026,9.372592891514143,77,150,43.546,178.191,-12.713,56.637,57.80931780366056,1007.6719213572854,13.55,61.893732534930145
1749570430436,63.79181377339669,9.372618076900828,70,110,11.205,328.865,7.141,14.836,57.8167867768595,1007.689435528942,13.55,61.97770459081836
1749570431638,63.79181901992302,9.372664524652516,52,75,-1.557,91.122,19.772,38.937,58.01398252184769,1007.7084107784432,13.55,62.0
1749570432239,63.79181974551581,9.372687890338325,52,109,33.817,-106.956,36.924,3.289,58.2,1007.7090105788424,13.55,62.0
1749570432838,63.79182061627011,9.37271142840821,50,75,-33.509,111.765,55.99,13.557,58.20915141430949,1007.7151901197605,13.55,61.99383233532934
1749570433440,63.7918212075624,9.372735353266778,56,99,-6.084,76.394,46.095,12.189,58.31863560732113,1007.7266653692616,13.55,61.981816367265466
1749570434038,63.79182175721575,9.372758955793122,81,140,9.578,-11.796,63.963,26.108,58.50881863560732,1007.7295120638086,13.55,62.02043868394816
1749570434639,63.79182257488972,9.372783792419892,66,110,33.104,31.085,7.261,1.984,58.61323345817728,1007.7307991017964,13.55,62.0537125748503
1749570435238,63.79182363168608,9.372808307199112,73,125,-12.501,133.568,37.283,39.371,58.80848585690516,1007.7319349301396,13.55,62.017844311377246
1749570435839,63.79182452942041,9.372833127853577,71,115,34.539,157.596,16.303,-10.555,58.91697171381031,1007.7300203592814,13.55,62.0
1749570436440,63.7918251618,9.372858645691666,71,106,44.128,346.433,20.359,-14.7,59.1255,1007.725101996008,13.55,62.0
1749570437041,63.79182597420687,9.372883810646146,79,175,31.188,143.376,17.059,6.386,59.43460898502496,1007.717780558325,13.55,62.03008973080758
1749570437641,63.79182748838327,9.372908460181025,57,90,30.451,60.861,0.298,1.441,59.838202247191006,1007.710172255489,13.550998003992015,62.059001996007986
1749570438242,63.79182925900833,9.372932372008334,67,139,16.265,249.141,9.624,13.994,60.317,1007.703394510978,13.556996007984033,62.05300399201597
1749570438846,63.79183089977537,9.372957266602883,61,98,34.388,147.782,-3.87,29.152,60.52745424292845,1007.694829041916,13.56,62.02883233532934
1749570439443,63.79183226856905,9.37298124636994,54,110,-29.589,395.733,33.707,24.931,60.81697171381031,1007.6846407185628,13.56,61.98712574850299
1749570440046,63.79183360033278,9.37300514160011,69,134,6.753,422.513,8.663,1.885,61.017637271214646,1007.6731597208374,13.56,61.98999002991027
1749570440644,63.791834819234296,9.37303034619434,59,100,-13.26,275.134,21.308,47.997,61.22496878901374,1007.6606694610778,13.56,61.99808383233533
1749570441246,63.79183605656406,9.373055007465336,53,95,67.964,-103.548,-27.361,38.074,61.52595673876872,1007.6435467065868,13.56,61.986067864271455
1749570441846,63.79183745187188,9.373079149736547,82,141,-17.097,276.251,29.167,42.443,61.81697171381031,1007.6252105788424,13.56,61.977045908183634
1749570442447,63.791838779398226,9.37310306125624,54,120,2.993,15.891,37.469,28.684,62.016971713810314,1007.6055371257486,13.56,61.971047904191614
1749570443048,63.791840245948414,9.37312641050194,62,120,27.207,240.956,-11.928,3.568,62.20848585690516,1007.5906272183448,13.56,61.97989032901296
1749570443648,63.79184214168329,9.37314888446384,61,105,0.89,372.695,12.458,11.645,62.312468827930175,1007.5756886227545,13.56,61.989071856287424
1749570444253,63.7918442172823,9.37316912680255,56,61,-3.416,256.983,24.509,20.733,62.40881863560732,1007.5547974051896,13.56,61.983033932135726
1749570444849,63.79184558564614,9.373184815687742,68,116,-2.965,63.67,42.942,7.115,62.492013311148085,1007.5341878243512,13.56,61.97417165668662
1749570445449,63.79184620073611,9.373195310188889,69,125,-12.645,259.132,36.071,-5.702,62.4,1007.5134093812376,13.56,61.96219560878244
1749570446050,63.79184636290627,9.373201452071548,73,115,-51.688,625.629,32.982,43.845,62.40798668885191,1007.4939683632736,13.56,61.96
1749570446650,63.79184656701623,9.37320433090512,56,90,97.79,48.575,-29.782,-5.088,62.50586766541823,1007.4749226321036,13.56,61.96088733798605
1749570447850,63.79184706925526,9.373209900661683,48,55,22.684,63.167,15.521,19.823,62.6,1007.4375034895314,13.56,61.97570289132602
1749570448451,63.7918479249,9.373217845266666,51,75,26.598,-44.952,7.916,13.447,62.6,1007.4188083748754,13.56,61.98768693918245
1749570449052,63.79184934761905,9.373231367929124,59,95,0.202,340.421,20.961,13.865,62.60747508305648,1007.408955988024,13.56,61.97547904191617
1749570449655,63.79185121714167,9.373249630358332,47,89,-4.474,112.696,25.299,-4.016,62.7,1007.4006005988024,13.56,61.963433133732536
1749570450255,63.791853017545755,9.373270159495286,50,75,13.866,-130.63,51.511,9.432,62.7,1007.3887443113772,13.56,61.98738522954092
1749570450857,63.79185540238611,9.37329292843889,51,89,-11.224,64.371,46.187,10.053,62.7,1007.37733888335,13.56285144566301,61.994297108673976
1749570451455,63.79185774750139,9.373316068616196,46,101,-1.385,156.903,1.706,60.829,62.70748752079867,1007.3665474576272,13.568813559322034,61.98237288135593
1749570452057,63.7918603904964,9.373338850768164,42,55,81.191,-101.58,-18.113,3.734,62.807653910149746,1007.3581335329342,13.565179640718563,61.98482035928144
1749570452657,63.79186276970037,9.373361193314608,55,70,27.024,37.951,0.581,38.24,62.91123595505618,1007.3506401197604,13.560808383233534,61.99
1749570453259,63.791865238796454,9.373383718643929,44,65,46.169,-31.624,-7.086,25.401,63.007820299500835,1007.3449926147704,13.566816367265467,61.99
1749570453861,63.791867509428734,9.373407420546313,57,94,-12.261,48.393,24.348,37.068,63.10798668885192,1007.3418589232303,13.57,61.98717846460618
