timestamp,lat,lon,Total,Countrate,U238,K40,Th232,Cs137,Height,Press,Temp,Hum
1749818788485,63.35570454372035,10.425607051335833,132,195,26.498,228.924,70.977,6.945,124.1,1012.2570107784431,28.01,32.838153692614775
1749818789086,63.35568984518303,10.42562049042984,135,250,-17.92,462.578,54.519,20.668,124.1,1012.2573706586828,28.01,32.832155688622755
1749818789687,63.355678688438005,10.425633121288245,123,205,41.578,484.928,-2.25,42.54,123.16023188405796,1012.2572696909272,28.01,32.82232303090728
1749818790889,63.355645381567,10.425662106356588,138,215,-45.639,710.596,83.204,39.813,124.2,1012.2598141716568,28.01,32.833313373253496
1749818791489,63.355633520024035,10.425674737259614,109,135,10.812,203.428,96.358,2.724,123.58222596153848,1012.2614277445108,28.01,32.84636726546906
1749818792090,63.35561597538824,10.42568947978924,123,220,5.394,653.999,33.868,-6.652,124.31281198003327,1012.259868263473,28.01,32.83437125748503
1749818792691,63.35560137925402,10.42570291239046,129,225,40.949,677.108,1.879,-18.64,124.4,1012.2603283150548,28.01,32.83
1749818793295,63.355586493888886,10.425716113333332,113,172,54.485,173.647,13.363,-3.472,124.41333333333334,1012.261954237288,28.01,32.83
1749818793894,63.35557158648087,10.425729794772602,119,200,21.949,421.586,35.002,23.133,124.5,1012.2604898203592,28.01,32.84161676646707
1749818794495,63.35555868344538,10.425743362861144,125,200,-41.584,679.373,95.215,4.035,123.92186794717888,1012.259309770688,28.01,32.85180458624128
1749818795096,63.355541160623964,10.425757915679425,139,230,27.033,648.906,15.928,11.096,124.38685524126456,1012.2590101694916,28.01,32.857796610169494
1749818795697,63.3555264182751,10.425772099811423,122,170,-18.36,597.643,34.79,10.837,124.3,1012.2593550898204,28.01,32.86379241516966
1749818796298,63.3555117765807,10.425786214381588,128,204,17.939,809.74,9.552,24.925,124.28685524126456,1012.2600748502994,28.01,32.869790419161674
1749818796898,63.35549678702658,10.425800210509411,128,250,-35.092,584.429,53.867,49.928,124.2,1012.2620068862276,28.01,32.85266467065868
1749818797498,63.35548198645834,10.425813912575,128,220,-29.71,902.077,36.717,22.696,124.219,1012.2633647058824,28.01,32.843529411764706
1749818798099,63.355467151325,10.42582751911389,133,145,-35.571,554.368,68.744,54.641,124.41283333333334,1012.263244865404,28.01,32.855513459621136
1749818798702,63.355452410485306,10.42584099781198,129,203,-39.475,437.643,62.182,51.781,124.5,1012.2634640718564,28.01,32.85622754491018
1749818799300,63.355437720266224,10.425854260338324,123,226,-21.126,338.352,72.293,21.304,124.48718801996672,1012.2638818363274,28.01,32.850259481037924
1749818799900,63.35542265398889,10.425867236711111,131,229,-13.798,564.281,42.884,21.431,124.41266666666668,1012.2643582834332,28.01,32.85572854291417
1749818800500,63.35540792343945,10.425879807519769,126,235,-40.933,621.552,70.478,17.35,124.50948813982522,1012.265111565304,28.0117148554337,32.861714855433696
1749818801101,63.35539331740155,10.425892716281195,142,235,-47.73,533.137,80.73,21.419,124.5126455906822,1012.266549651047,28.017706879361914,32.86770687936191
1749818801700,63.35538075901794,10.425905838980167,117,190,22.632,593.856,32.158,-26.6,124.12015297450424,1012.2656269461078,28.02,32.87
1749818802301,63.35536409873544,10.425921361397672,143,240,83.025,448.019,32.761,6.387,124.6,1012.263227744511,28.02,32.87
1749818802901,63.35534942667499,10.425935604231835,138,245,1.016,519.595,61.924,25.414,124.58785357737104,1012.2617962075848,28.02,32.79630738522954
1749818803502,63.355334642620534,10.42594977758936,122,200,-46.766,283.41,103.587,35.859,124.5,1012.260566899302,28.02,32.761645064805585
1749818804103,63.35531968502768,10.425964134889258,110,204,12.575,383.017,38.087,-2.518,124.41212624584718,1012.2597280159522,28.02,32.83954137587238
1749818804703,63.35530427623128,10.425978841153633,107,206,-31.065,497.618,60.112,3.491,124.5118136439268,1012.2577607784432,28.02,32.87
1749818805303,63.355289178305554,10.425992763833332,99,175,17.298,377.906,22.065,8.722,124.61166666666666,1012.2550661676648,28.02,32.87
1749818805906,63.355273930207986,10.426006526799778,134,204,-49.998,330.957,78.319,22.658,124.7,1012.2539962075848,28.02,32.87
1749818806507,63.355258760024974,10.426020455665832,154,290,68.023,617.077,12.503,-1.965,124.70911360799002,1012.252411665005,28.021645064805583,32.86670987038883
1749818807107,63.355243774278975,10.426035554423184,130,245,84.217,258.816,4.004,44.38,124.78801996672212,1012.249181355932,28.02762711864407,32.854745762711865
1749818807708,63.35522878524959,10.426051011289518,114,205,19.306,432.101,57.965,-42.161,124.7,1012.2469218562874,28.03,32.85362275449102
1749818808309,63.35521440656129,10.426065571383804,127,185,46.175,197.514,23.793,23.38,124.7,1012.2453023952096,28.03,32.85962075848303
1749818808910,63.35519926532169,10.426079889916808,117,230,41.437,449.621,39.516,-19.312,124.71198003327788,1012.2449190618762,28.03,32.86561876247505
1749818809510,63.35518432538286,10.426093286213067,117,200,35.292,281.225,26.714,12.222,124.80886392009988,1012.2443147557328,28.03,32.87321036889332
1749818810111,63.35516956039445,10.426106332061112,128,205,80.735,225.994,1.369,17.364,124.81183333333333,1012.24287666999,28.03,32.88519441674975
1749818810712,63.35515457912541,10.426119371320132,99,185,59.809,153.154,-11.798,25.592,124.9,1012.240288023952,28.033592814371257,32.88281437125748
1749818811313,63.35513987577741,10.426132569116332,117,151,-28.262,784.003,50.21,28.048,124.9,1012.2369291417164,28.039590818363273,32.87081836327345
1749818811913,63.35512510345535,10.426146179439822,118,195,90.333,243.318,-11.377,-3.81,124.9118136439268,1012.2361421157684,28.04,32.87
1749818812514,63.35511176935629,10.426159453448134,132,285,23.734,62.544,49.308,46.492,124.6621168511685,1012.2353219341976,28.04,32.87
1749818813114,63.35509582011111,10.426174669722222,123,195,0.884,303.185,44.746,13.14,125.1,1012.2338862412762,28.04,32.87
