timestamp,eID,K40,Realtime,sTh232,Q,sCs137,Livetime,A1,Countrate,Cosmics,Total,Th232,sU238,sK40,U238,Cs137,StabSpectrum,Dose,Lat,Lon,Date,Height,Press,Temp,Hum,vT,datetime
1749562394322,SYNC_4112,21.431,0.6,52.895,0.402,38.079,0.6,0.694,120,3,61,43.075,66.186,387.445,16.151,-3.189,"[0.6, 0.585, 0, 0, 0, 0, 0, 0, 0, 0.85, 3.149, 0.729, 0.27, 0, 1.047, 1.439, 1.439, 2.439, 0.634, 2.243, 0.756, 0, 1.124, 2.877, 0.998, 0, 0, 0, 2, 0.638, 0.361, 0, 1.915, 2.277, 2.644, 0.162, 0.717, 0.439, 0.843, 1, 0, 0.916, 0.083, 0, 0.472, 1.527, 0, 0, 0.996, 0.003, 0, 1.316, 0.683, 0, 0, 0, 0, 0.958, 0.041, 0.838, 0.44, 0.72, 0.16, 0.839, 0, 0, 0, 0, 0.803, 0.44, 0.756, 0, 0, 1, 0, 0, 1, 0.769, 0.23, 0.65, 0.349, 0, 0, 0, 0, 0, 0, 0.178, 0.821, 0, 0, 0, 0, 0.824, 0.175, 0, 1, 0, 2, 0, 0, 0, 0, 1.237, 0.762, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.838, 0.161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]",0.022,0,0,1749562392000.0,41.7695,1008.7751038922155,26.59,42.442155688622755,1749562394322,2025-06-10 13:33:14.322
1749562394923,SYNC_4112,377.835,0.599,52.983,2.554,38.143,0.599,0.694,120,0,69,0.256,66.297,388.092,7.731,19.755,"[0.598, 0.585, 0, 0, 0, 0.094, 0.905, 0, 1, 0.85, 0.149, 2.188, 2.811, 0.607, 1.486, 1.905, 2.777, 2.683, 2.539, 1.243, 1.439, 2.316, 0.562, 1.442, 3.436, 2.32, 1.879, 1.359, 0, 0.638, 0.518, 1.842, 0, 0, 0.837, 1.162, 0, 0.156, 0.843, 0.036, 0.963, 0, 0.356, 0.643, 0, 0, 0, 0, 0, 0, 0, 0, 0.756, 1.44, 0.802, 0, 0, 0, 0.398, 0.601, 0, 0, 0, 0.6, 0.44, 1.44, 0.518, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.328, 0.671, 0.209, 0.79, 0, 0, 0, 0, 0.855, 1.144, 0, 0, 0, 0, 0, 0, 0.383, 0.616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.237, 0.762, 0, 0, 0, 0, 0.886, 0.113, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.28, 0.719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.47, 1.442, 0.086, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.994, 0.005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.41, 0.589, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.381, 0.618, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.842, 0.157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.023,0,0,1749562392306.1565,41.7,1008.7748039920159,26.59,42.430159680638724,1749562394923,2025-06-10 13:33:14.923
1749562395524,SYNC_4112,-100.916,0.6,52.895,0.669,38.079,0.6,0.694,110,0,62,1.89,66.186,387.445,77.72,-16.927,"[0.6, 0.585, 0, 0, 0, 0, 0, 0.972, 0.027, 0, 1, 1.458, 1.709, 1.439, 1.486, 2.392, 0.513, 2.73, 3.683, 2.074, 2.878, 0.878, 1.754, 2, 0, 0.88, 0.759, 1.359, 0, 1.916, 2.161, 0.921, 1.915, 0.084, 0, 1.277, 0.722, 0.156, 1.439, 0.403, 0, 0, 0.712, 1.287, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.517, 2.398, 1.482, 1.44, 1.161, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.124, 0.875, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.472, 0.527, 1, 0, 0.237, 0.762, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.745, 0.254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.125, 0.874, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.651, 0.348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.836, 0.163, 0, 0, 0, 0, 0, 0, 0, 0.829, 0.17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.017,0,0,1749562393000.0,41.7,1008.7751547357926,26.59591226321037,42.42408773678963,1749562395524,2025-06-10 13:33:15.524
1749562396125,SYNC_4112,205.108,0.6,52.895,0.667,38.079,0.6,0.694,105,1,77,46.468,66.186,387.445,-21.324,14.516,"[0.6, 0.585, 0, 0, 0, 0, 0, 0, 0.411, 0.588, 0.29, 0.709, 0.337, 1.662, 1.047, 2.898, 3.905, 4.243, 5.122, 5.513, 3.635, 0.633, 1.124, 0.878, 2.437, 0.558, 0.96, 2.799, 1.638, 1.601, 1, 0, 1.915, 0.481, 0.602, 0, 0, 1, 0.596, 0.403, 0, 0, 0, 0.796, 0.439, 1.44, 0.44, 0.883, 0, 1, 1.753, 0.563, 0.683, 0, 0, 0, 0.517, 0.482, 0, 0, 0, 0, 0, 0, 0, 0.481, 0.518, 0.362, 0.637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.973, 1.026, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0.913, 0.441, 1.441, 0.203, 0, 0, 0, 0, 0, 0, 0, 0.769, 0.23, 0, 0, 0, 0, 0.419, 0.58, 0, 0.745, 0.254, 0, 0, 0, 0, 1, 0, 0, 0, 0.164, 0.835, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.01, 0.989, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.208, 0.791, 0, 0, 0, 0, 0, 0, 0, 0, 0.638, 0.361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.843, 0.156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.024,0,0,1749562393229.713,41.7,1008.775323752495,26.6,42.423812375249504,1749562396125,2025-06-10 13:33:16.125
1749562396725,SYNC_4112,79.543,0.599,52.983,0.409,38.143,0.599,0.694,105,2,68,27.432,66.297,388.092,38.517,14.474,"[0.598, 0.585, 0, 0, 0, 0, 0.533, 0.466, 0, 0, 0.29, 0.709, 0.168, 1.439, 1.439, 2.412, 3.392, 2.513, 2.243, 4.391, 3.415, 1.584, 0, 2, 0.882, 1.998, 1.439, 0.679, 1.199, 1.439, 0.361, 0, 0, 0.397, 0.602, 0, 0, 0.156, 0.843, 0, 0, 0.916, 0.083, 0.796, 1.203, 1.352, 0.763, 0.883, 0, 0.436, 1.44, 0.123, 0, 0, 0, 1.077, 0.922, 0, 0, 2.516, 0.483, 0, 0.16, 0.839, 0.04, 0.959, 0, 1, 0, 0, 0, 0.249, 1.75, 0, 0, 0, 0.328, 0.671, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.824, 0.175, 0, 0, 0.589, 0.41, 0, 0, 0, 0, 0, 0, 0.12, 0.879, 0, 0, 0, 0, 0, 0, 0.652, 0.347, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.567, 0.442, 0.989, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.41, 0.589, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",0.023,0,0,1749562394263.3093,30.720000000000002,1008.7750842315369,26.6,42.43578842315369,1749562396725,2025-06-10 13:33:16.725
1749562397326,SYNC_4112,74.659,0.6,52.895,0.684,38.079,0.6,0.694,125,1,71,36.469,66.186,387.445,-7.138,28.003,"[0.6, 0.585, 0, 0, 0, 0, 0, 0, 0, 0, 0.29, 1.439, 1.776, 2.494, 1.047, 1.925, 1.027, 3.095, 1.904, 3.487, 2.878, 1.878, 3.44, 3.315, 0.998, 0.88, 3.439, 2.199, 1.48, 0, 2, 0, 0, 0.397, 0.602, 1, 0, 1, 0.596, 0.476, 1.926, 0, 0, 0, 1.236, 0.763, 0, 0.556, 0.443, 0.873, 2.003, 0.123, 0, 1, 0, 0.077, 0.922, 0.958, 0.041, 0, 0, 0, 0, 0.6, 0.44, 1.44, 0.518, 0, 0, 0, 0, 0, 0, 0, 0.446, 0.553, 1, 0, 0, 0, 0.091, 1.44, 0.467, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.452, 0.547, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.836, 0.163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.825, 0.174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.021,0,0,1749562395000.0,7.320118343195267,1008.7754670658682,26.603892215568862,42.432215568862276,1749562397326,2025-06-10 13:33:17.326
1749562397926,SYNC_4112,-40.061,0.599,52.983,0.418,38.143,0.599,0.694,126,2,82,11.598,66.297,388.092,35.88,39.452,"[0.598, 0.585, 0, 0, 0, 0, 0, 0.972, 0.439, 1.439, 0.149, 2.917, 1.082, 1.823, 4.27, 1.905, 0.925, 2.804, 2.878, 2.635, 1.439, 6.562, 2.316, 4.439, 1.439, 2.32, 0.558, 2.199, 2.679, 2.078, 3.879, 1.842, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0.676, 0.323, 0, 0, 2, 0, 0.633, 1.366, 0, 0, 0, 0, 0.958, 1.44, 0.601, 1, 0, 0, 1.2, 1.839, 1.44, 0.518, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.091, 0.908, 0, 0, 0, 0, 0, 0, 0, 0.06, 1.441, 0.498, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.796, 0.203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.861, 0.138, 0, 0, 0.628, 0.371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.143, 0.856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.297, 0.702, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",0.022,0,0,1749562395302.8286,41.7,1008.7761856287424,26.609880239520958,42.420239520958084,1749562397926,2025-06-10 13:33:17.926
1749562398528,SYNC_4112,71.771,0.6,52.895,0.424,38.079,0.6,0.694,115,1,68,23.064,66.186,387.445,25.377,15.604,"[0.6, 0.585, 0, 0, 0, 0, 0, 0, 1, 0.85, 3.439, 1.439, 2.439, 1.439, 4.392, 1.459, 2.466, 1.804, 3.683, 1.586, 1.366, 0.756, 2.563, 3.316, 2.437, 2.32, 0.238, 0, 0, 0.638, 1.361, 0.518, 1.439, 0.042, 0, 0.277, 0.722, 0.156, 0.843, 0.036, 0.963, 0, 1.712, 1.287, 0.236, 0.763, 0, 0, 0.996, 1.44, 0.563, 0.316, 0.683, 0, 0, 0, 0.517, 1.44, 0.041, 0, 0.279, 1.44, 0.28, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.737, 0.441, 0.821, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.472, 1.441, 0.086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.567, 0.442, 0.989, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.156, 0.843, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.017,0,0,1749562396000.0,41.7,1008.7765529411764,26.61,42.402352941176474,1749562398528,2025-06-10 13:33:18.528
1749562399128,SYNC_4112,273.009,0.6,52.895,0.466,38.079,0.6,0.694,100,0,77,43.44,66.186,387.445,-12.917,2.782,"[0.6, 0.585, 0, 0, 0, 0, 0, 0, 0, 0.85, 1.149, 0.729, 0.776, 3.102, 2.58, 4.298, 1.439, 3.804, 2.074, 3.195, 0, 1.367, 3.756, 1.875, 0.441, 0.558, 0, 0, 2.199, 1.439, 0.518, 2.361, 3.355, 1.523, 1.439, 0.439, 1.439, 0.596, 1.686, 0.036, 1.439, 0.523, 0, 0, 0.236, 0.763, 1, 0.556, 1.44, 0.003, 0, 0.316, 0.683, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0.565, 0.434, 0, 0, 0, 0, 0, 0, 0.091, 0.908, 0, 0, 0, 0, 0, 0, 1.238, 0.761, 0, 0, 1, 0.824, 0.175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.679, 0.32, 0, 1, 0, 0, 0, 0.769, 1.23, 0, 0, 0, 0.977, 0.022, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.682, 0.317, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.617, 0.382, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.021,0,0,1749562396227.216,41.677278401997505,1008.7765200598802,26.61,42.39186626746507,1749562399128,2025-06-10 13:33:19.128
1749562399729,SYNC_4112,501.602,0.6,52.895,0.476,38.079,0.6,0.694,105,1,68,56.6,66.186,387.445,-62.166,15.847,"[0.6, 0.585, 0, 0, 0, 0, 0, 0, 0.411, 0.588, 1, 0, 1.168, 1.439, 1.392, 0.486, 6.067, 3.81, 3.048, 1.586, 0.683, 0.439, 1.439, 0.439, 0.998, 0, 1.32, 2.959, 3.92, 0.8, 0.078, 1.439, 0.481, 0, 0.837, 1.716, 1.445, 0, 0, 1, 0, 0, 1, 0, 1, 0.676, 0.323, 0.556, 0.443, 0, 0.876, 0.123, 0, 0.197, 0.802, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.921, 0.078, 0.803, 0.196, 0, 1, 0, 1, 0, 0, 0, 0.769, 0.23, 0, 0, 0, 0, 0.414, 0.585, 0, 0, 1, 0.619, 0.441, 0.939, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.303, 0.696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.028, 0.971, 0, 0, 0.797, 0.202, 0, 1.125, 0.874, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.74, 0.259, 0.627, 0.372, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.834, 1.165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",0.025,0,0,1749562397265.2173,30.56695652173913,1008.7756203592814,26.61,42.39786427145709,1749562399729,2025-06-10 13:33:19.729
1749562400329,SYNC_4112,268.388,0.598,53.072,0.447,38.207,0.598,0.694,136,1,67,22.299,66.407,388.741,-2.329,36.868,"[0.597, 0.585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.168, 0.831, 0.094, 2.392, 2.364, 1.608, 3.344, 1.195, 2.049, 5.073, 2.001, 2.875, 0.441, 0.558, 0, 1.519, 1.48, 1.277, 0.8, 1.439, 1.439, 1.439, 1.439, 0.439, 0.722, 1, 0.596, 1.439, 0.963, 0.916, 0.796, 1.287, 1, 0, 1, 0.556, 0.443, 0, 0, 0.633, 1.366, 0, 0, 0, 0, 0, 0, 0, 0, 0.719, 0.44, 0.839, 1.04, 0.959, 0, 0, 0.803, 0.196, 0, 0, 0, 0, 0, 0.887, 0.44, 0.671, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.501, 0.498, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0.679, 0.32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.186, 0.813, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.028, 0.971, 0, 0, 0.797, 0.202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.194, 0.805, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.019,0,0,1749562398000.0,7.55625,1008.7747606786427,26.61385229540918,42.411556886227544,1749562400329,2025-06-10 13:33:20.329
1749562400929,SYNC_4112,378.393,0.6,52.895,0.629,38.079,0.6,0.694,165,0,82,22.223,66.186,387.445,43.885,-9.716,"[0.6, 0.585, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1.337, 2.878, 2.831, 1.439, 4.216, 1.027, 2.074, 1.439, 1.439, 3.439, 1.439, 2.437, 1.323, 2.557, 2.119, 0, 1.398, 2.24, 1.361, 0, 0, 1.397, 0.602, 0, 1.434, 0.722, 0.843, 1, 0, 0, 0, 0, 0, 0, 2, 0.556, 0.443, 1.436, 1.44, 0.123, 0.756, 1.243, 0.637, 0.362, 1.035, 0.964, 0, 0.838, 1.161, 1.439, 0.56, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0.446, 1.44, 0.112, 0, 0, 0.65, 1.349, 0, 0, 0, 0, 0, 0.737, 0.262, 0, 0.06, 0.939, 0, 0, 0, 0, 0, 0.148, 0.851, 0, 0, 0, 0, 0, 0.237, 0.762, 0, 0.561, 0.438, 0, 0, 0, 0, 0.211, 0.788, 0, 0, 0, 0, 0.861, 0.138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.028, 0.971, 0, 1, 0, 0, 0.682, 1.317, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.046, 0.953, 0, 0, 0.825, 0.174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.028,0,0,1749562398301.1648,41.6,1008.7739223552894,26.619840319361277,42.429520958083835,1749562400929,2025-06-10 13:33:20.929
