timestamp,eID,objectVersion,classID,sensorMeasures,sensorConfig,Realtime,Livetime,Spectrum_length,Spectrum_sum,Spectrum_max,Total,Countrate,Cosmics,vT,datetime
1749562372102.0,SPECTRO_4112,,,,,0.199,0.199,512.0,18.0,2.0,18.0,90.0,0.0,1749562372102.0,2025-06-10 13:32:52.102
1749562372302.0,SPECTRO_4112,,,,,0.2,0.2,512.0,21.0,2.0,21.0,105.0,0.0,1749562372302.0,2025-06-10 13:32:52.302
1749562372502.0,SPECTRO_4112,,,,,0.2,0.2,512.0,22.0,2.0,22.0,110.0,0.0,1749562372502.0,2025-06-10 13:32:52.502
1749562372703.0,SPECTRO_4112,,,,,0.2,0.2,512.0,19.0,2.0,19.0,95.0,1.0,1749562372703.0,2025-06-10 13:32:52.703
1749562372904.0,SPECTRO_4112,,,,,0.2,0.2,512.0,30.0,3.0,30.0,150.0,0.0,1749562372904.0,2025-06-10 13:32:52.904
1749562373104.0,SPECTRO_4112,,,,,0.2,0.2,512.0,29.0,3.0,29.0,145.0,0.0,1749562373104.0,2025-06-10 13:32:53.104
1749562373304.0,SPECTRO_4112,,,,,0.199,0.199,512.0,20.0,3.0,20.0,101.0,0.0,1749562373304.0,2025-06-10 13:32:53.304
1749562373504.0,SPECTRO_4112,,,,,0.2,0.2,512.0,22.0,2.0,22.0,110.0,0.0,1749562373504.0,2025-06-10 13:32:53.504
1749562373705.0,SPECTRO_4112,,,,,0.2,0.2,512.0,24.0,3.0,24.0,120.0,0.0,1749562373705.0,2025-06-10 13:32:53.705
1749562373906.0,SPECTRO_4112,,,,,0.201,0.201,512.0,30.0,3.0,30.0,149.0,1.0,1749562373906.0,2025-06-10 13:32:53.906
1749562374105.0,SPECTRO_4112,,,,,0.198,0.198,512.0,37.0,3.0,37.0,187.0,0.0,1749562374105.0,2025-06-10 13:32:54.105
1749562374305.0,SPECTRO_4112,,,,,0.2,0.2,512.0,20.0,2.0,20.0,100.0,0.0,1749562374305.0,2025-06-10 13:32:54.305
1749562374506.0,SPECTRO_4112,,,,,0.2,0.2,512.0,31.0,4.0,31.0,155.0,2.0,1749562374506.0,2025-06-10 13:32:54.506
1749562374706.0,SPECTRO_4112,,,,,0.2,0.2,512.0,27.0,2.0,27.0,135.0,0.0,1749562374706.0,2025-06-10 13:32:54.706
1749562374906.0,SPECTRO_4112,,,,,0.199,0.199,512.0,25.0,2.0,25.0,126.0,1.0,1749562374906.0,2025-06-10 13:32:54.906
1749562375106.0,SPECTRO_4112,,,,,0.2,0.2,512.0,24.0,2.0,24.0,120.0,0.0,1749562375106.0,2025-06-10 13:32:55.106
1749562375307.0,SPECTRO_4112,,,,,0.2,0.2,512.0,22.0,2.0,22.0,110.0,0.0,1749562375307.0,2025-06-10 13:32:55.307
1749562375509.0,SPECTRO_4112,,,,,0.201,0.201,512.0,26.0,2.0,26.0,129.0,1.0,1749562375509.0,2025-06-10 13:32:55.509
1749562375707.0,SPECTRO_4112,,,,,0.198,0.198,512.0,21.0,2.0,21.0,106.0,0.0,1749562375707.0,2025-06-10 13:32:55.707
1749562375907.0,SPECTRO_4112,,,,,0.2,0.2,512.0,25.0,3.0,25.0,125.0,1.0,1749562375907.0,2025-06-10 13:32:55.907
1749562376108.0,SPECTRO_4112,,,,,0.2,0.2,512.0,21.0,2.0,21.0,105.0,0.0,1749562376108.0,2025-06-10 13:32:56.108
1749562376309.0,SPECTRO_4112,,,,,0.201,0.201,512.0,28.0,3.0,28.0,139.0,0.0,1749562376309.0,2025-06-10 13:32:56.309
1749562376509.0,SPECTRO_4112,,,,,0.2,0.2,512.0,21.0,1.0,21.0,105.0,0.0,1749562376509.0,2025-06-10 13:32:56.509
1749562376710.0,SPECTRO_4112,,,,,0.2,0.2,512.0,21.0,2.0,21.0,105.0,0.0,1749562376710.0,2025-06-10 13:32:56.710
1749562376913.0,SPECTRO_4112,,,,,0.203,0.203,512.0,30.0,3.0,30.0,148.0,2.0,1749562376913.0,2025-06-10 13:32:56.913
1749562377110.0,SPECTRO_4112,,,,,0.197,0.197,512.0,25.0,2.0,25.0,127.0,0.0,1749562377110.0,2025-06-10 13:32:57.110
1749562377311.0,SPECTRO_4112,,,,,0.2,0.2,512.0,28.0,2.0,28.0,140.0,0.0,1749562377311.0,2025-06-10 13:32:57.311
1749562377511.0,SPECTRO_4112,,,,,0.2,0.2,512.0,23.0,2.0,23.0,115.0,2.0,1749562377511.0,2025-06-10 13:32:57.511
1749562377711.0,SPECTRO_4112,,,,,0.2,0.2,512.0,22.0,2.0,22.0,110.0,0.0,1749562377711.0,2025-06-10 13:32:57.711
1749562377911.0,SPECTRO_4112,,,,,0.199,0.199,512.0,18.0,2.0,18.0,90.0,0.0,1749562377911.0,2025-06-10 13:32:57.911
1749562378111.0,SPECTRO_4112,,,,,0.2,0.2,512.0,17.0,1.0,17.0,85.0,0.0,1749562378111.0,2025-06-10 13:32:58.111
1749562378312.0,SPECTRO_4112,,,,,0.2,0.2,512.0,23.0,2.0,23.0,115.0,0.0,1749562378312.0,2025-06-10 13:32:58.312
1749562378512.0,SPECTRO_4112,,,,,0.2,0.2,512.0,20.0,2.0,20.0,100.0,0.0,1749562378512.0,2025-06-10 13:32:58.512
1749562378713.0,SPECTRO_4112,,,,,0.2,0.2,512.0,22.0,2.0,22.0,110.0,0.0,1749562378713.0,2025-06-10 13:32:58.713
1749562378913.0,SPECTRO_4112,,,,,0.2,0.2,512.0,18.0,2.0,18.0,90.0,1.0,1749562378913.0,2025-06-10 13:32:58.913
1749562379113.0,SPECTRO_4112,,,,,0.2,0.2,512.0,30.0,3.0,30.0,150.0,0.0,1749562379113.0,2025-06-10 13:32:59.113
1749562379313.0,SPECTRO_4112,,,,,0.199,0.199,512.0,15.0,2.0,15.0,75.0,0.0,1749562379313.0,2025-06-10 13:32:59.313
1749562379513.0,SPECTRO_4112,,,,,0.2,0.2,512.0,32.0,2.0,32.0,160.0,0.0,1749562379513.0,2025-06-10 13:32:59.513
1749562379714.0,SPECTRO_4112,,,,,0.2,0.2,512.0,26.0,2.0,26.0,130.0,1.0,1749562379714.0,2025-06-10 13:32:59.714
1749562379915.0,SPECTRO_4112,,,,,0.201,0.201,512.0,31.0,2.0,31.0,154.0,1.0,1749562379915.0,2025-06-10 13:32:59.915
1749562380114.0,SPECTRO_4112,,,,,0.199,0.199,512.0,25.0,3.0,25.0,126.0,0.0,1749562380114.0,2025-06-10 13:33:00.114
1749562380315.0,SPECTRO_4112,,,,,0.2,0.2,512.0,32.0,3.0,32.0,160.0,0.0,1749562380315.0,2025-06-10 13:33:00.315
1749562380515.0,SPECTRO_4112,,,,,0.2,0.2,512.0,27.0,1.0,27.0,135.0,0.0,1749562380515.0,2025-06-10 13:33:00.515
1749562380715.0,SPECTRO_4112,,,,,0.2,0.2,512.0,26.0,3.0,26.0,130.0,2.0,1749562380715.0,2025-06-10 13:33:00.715
1749562380916.0,SPECTRO_4112,,,,,0.2,0.2,512.0,30.0,3.0,30.0,150.0,0.0,1749562380916.0,2025-06-10 13:33:00.916
1749562381116.0,SPECTRO_4112,,,,,0.2,0.2,512.0,23.0,2.0,23.0,115.0,0.0,1749562381116.0,2025-06-10 13:33:01.116
1749562381316.0,SPECTRO_4112,,,,,0.2,0.2,512.0,22.0,2.0,22.0,110.0,2.0,1749562381316.0,2025-06-10 13:33:01.316
1749562381516.0,SPECTRO_4112,,,,,0.199,0.199,512.0,25.0,2.0,25.0,126.0,0.0,1749562381516.0,2025-06-10 13:33:01.516
1749562381716.0,SPECTRO_4112,,,,,0.2,0.2,512.0,23.0,3.0,23.0,115.0,0.0,1749562381716.0,2025-06-10 13:33:01.716
1749562381916.0,SPECTRO_4112,,,,,0.2,0.2,512.0,24.0,3.0,24.0,120.0,2.0,1749562381916.0,2025-06-10 13:33:01.916
1749562382116.0,SPECTRO_4112,,,,,0.199,0.199,512.0,25.0,2.0,25.0,126.0,0.0,1749562382116.0,2025-06-10 13:33:02.116
1749562382316.0,SPECTRO_4112,,,,,0.2,0.2,512.0,33.0,3.0,33.0,165.0,0.0,1749562382316.0,2025-06-10 13:33:02.316
1749562382516.0,SPECTRO_4112,,,,,0.199,0.199,512.0,21.0,3.0,21.0,106.0,0.0,1749562382516.0,2025-06-10 13:33:02.516
1749562382716.0,SPECTRO_4112,,,,,0.2,0.2,512.0,33.0,3.0,33.0,165.0,0.0,1749562382716.0,2025-06-10 13:33:02.716
1749562382917.0,SPECTRO_4112,,,,,0.201,0.201,512.0,27.0,1.0,27.0,134.0,0.0,1749562382917.0,2025-06-10 13:33:02.917
1749562383116.0,SPECTRO_4112,,,,,0.199,0.199,512.0,22.0,3.0,22.0,111.0,3.0,1749562383116.0,2025-06-10 13:33:03.116
1749562383316.0,SPECTRO_4112,,,,,0.199,0.199,512.0,25.0,2.0,25.0,126.0,1.0,1749562383316.0,2025-06-10 13:33:03.316
1749562383516.0,SPECTRO_4112,,,,,0.2,0.2,512.0,31.0,3.0,31.0,155.0,0.0,1749562383516.0,2025-06-10 13:33:03.516
1749562383716.0,SPECTRO_4112,,,,,0.199,0.199,512.0,19.0,2.0,19.0,95.0,0.0,1749562383716.0,2025-06-10 13:33:03.716
1749562383918.0,SPECTRO_4112,,,,,0.201,0.201,512.0,19.0,2.0,19.0,95.0,0.0,1749562383918.0,2025-06-10 13:33:03.918
1749562384117.0,SPECTRO_4112,,,,,0.198,0.198,512.0,28.0,2.0,28.0,141.0,1.0,1749562384117.0,2025-06-10 13:33:04.117
1749562384317.0,SPECTRO_4112,,,,,0.2,0.2,512.0,22.0,2.0,22.0,110.0,0.0,1749562384317.0,2025-06-10 13:33:04.317
1749562384516.0,SPECTRO_4112,,,,,0.199,0.199,512.0,23.0,2.0,23.0,116.0,0.0,1749562384516.0,2025-06-10 13:33:04.516
1749562384716.0,SPECTRO_4112,,,,,0.2,0.2,512.0,15.0,3.0,15.0,75.0,0.0,1749562384716.0,2025-06-10 13:33:04.716
1749562384917.0,SPECTRO_4112,,,,,0.2,0.2,512.0,26.0,2.0,26.0,130.0,0.0,1749562384917.0,2025-06-10 13:33:04.917
1749562385118.0,SPECTRO_4112,,,,,0.2,0.2,512.0,25.0,2.0,25.0,125.0,1.0,1749562385118.0,2025-06-10 13:33:05.118
1749562385318.0,SPECTRO_4112,,,,,0.2,0.2,512.0,17.0,3.0,17.0,85.0,2.0,1749562385318.0,2025-06-10 13:33:05.318
1749562385519.0,SPECTRO_4112,,,,,0.2,0.2,512.0,28.0,3.0,28.0,140.0,1.0,1749562385519.0,2025-06-10 13:33:05.519
1749562385719.0,SPECTRO_4112,,,,,0.2,0.2,512.0,25.0,2.0,25.0,125.0,0.0,1749562385719.0,2025-06-10 13:33:05.719
1749562385921.0,SPECTRO_4112,,,,,0.202,0.202,512.0,34.0,3.0,34.0,168.0,0.0,1749562385921.0,2025-06-10 13:33:05.921
1749562386119.0,SPECTRO_4112,,,,,0.197,0.197,512.0,28.0,2.0,28.0,142.0,1.0,1749562386119.0,2025-06-10 13:33:06.119
1749562386319.0,SPECTRO_4112,,,,,0.2,0.2,512.0,41.0,3.0,41.0,205.0,0.0,1749562386319.0,2025-06-10 13:33:06.319
1749562386519.0,SPECTRO_4112,,,,,0.199,0.199,512.0,20.0,2.0,20.0,101.0,0.0,1749562386519.0,2025-06-10 13:33:06.519
1749562386719.0,SPECTRO_4112,,,,,0.2,0.2,512.0,22.0,2.0,22.0,110.0,0.0,1749562386719.0,2025-06-10 13:33:06.719
1749562386919.0,SPECTRO_4112,,,,,0.2,0.2,512.0,24.0,2.0,24.0,120.0,0.0,1749562386919.0,2025-06-10 13:33:06.919
1749562387119.0,SPECTRO_4112,,,,,0.199,0.199,512.0,21.0,3.0,21.0,106.0,1.0,1749562387119.0,2025-06-10 13:33:07.119
1749562387319.0,SPECTRO_4112,,,,,0.2,0.2,512.0,21.0,2.0,21.0,105.0,1.0,1749562387319.0,2025-06-10 13:33:07.319
1749562387519.0,SPECTRO_4112,,,,,0.199,0.199,512.0,21.0,2.0,21.0,106.0,0.0,1749562387519.0,2025-06-10 13:33:07.519
1749562387719.0,SPECTRO_4112,,,,,0.2,0.2,512.0,32.0,3.0,32.0,160.0,1.0,1749562387719.0,2025-06-10 13:33:07.719
1749562387919.0,SPECTRO_4112,,,,,0.2,0.2,512.0,29.0,2.0,29.0,145.0,1.0,1749562387919.0,2025-06-10 13:33:07.919
1749562388119.0,SPECTRO_4112,,,,,0.199,0.199,512.0,35.0,2.0,35.0,176.0,0.0,1749562388119.0,2025-06-10 13:33:08.119
1749562388319.0,SPECTRO_4112,,,,,0.2,0.2,512.0,23.0,2.0,23.0,115.0,0.0,1749562388319.0,2025-06-10 13:33:08.319
1749562388519.0,SPECTRO_4112,,,,,0.2,0.2,512.0,20.0,2.0,20.0,100.0,0.0,1749562388519.0,2025-06-10 13:33:08.519
1749562388719.0,SPECTRO_4112,,,,,0.199,0.199,512.0,28.0,2.0,28.0,141.0,0.0,1749562388719.0,2025-06-10 13:33:08.719
1749562388919.0,SPECTRO_4112,,,,,0.2,0.2,512.0,21.0,2.0,21.0,105.0,0.0,1749562388919.0,2025-06-10 13:33:08.919
1749562389119.0,SPECTRO_4112,,,,,0.199,0.199,512.0,21.0,3.0,21.0,106.0,0.0,1749562389119.0,2025-06-10 13:33:09.119
1749562389319.0,SPECTRO_4112,,,,,0.2,0.2,512.0,29.0,3.0,29.0,145.0,0.0,1749562389319.0,2025-06-10 13:33:09.319
1749562389519.0,SPECTRO_4112,,,,,0.199,0.199,512.0,28.0,3.0,28.0,141.0,0.0,1749562389519.0,2025-06-10 13:33:09.519
1749562389719.0,SPECTRO_4112,,,,,0.2,0.2,512.0,33.0,3.0,33.0,165.0,0.0,1749562389719.0,2025-06-10 13:33:09.719
1749562389919.0,SPECTRO_4112,,,,,0.2,0.2,512.0,32.0,2.0,32.0,160.0,0.0,1749562389919.0,2025-06-10 13:33:09.919
1749562390119.0,SPECTRO_4112,,,,,0.2,0.2,512.0,26.0,2.0,26.0,130.0,0.0,1749562390119.0,2025-06-10 13:33:10.119
1749562390319.0,SPECTRO_4112,,,,,0.2,0.2,512.0,33.0,3.0,33.0,165.0,0.0,1749562390319.0,2025-06-10 13:33:10.319
1749562390520.0,SPECTRO_4112,,,,,0.2,0.2,512.0,28.0,2.0,28.0,140.0,1.0,1749562390520.0,2025-06-10 13:33:10.520
1749562390720.0,SPECTRO_4112,,,,,0.2,0.2,512.0,20.0,2.0,20.0,100.0,1.0,1749562390720.0,2025-06-10 13:33:10.720
1749562390920.0,SPECTRO_4112,,,,,0.199,0.199,512.0,23.0,2.0,23.0,116.0,0.0,1749562390920.0,2025-06-10 13:33:10.920
1749562391120.0,SPECTRO_4112,,,,,0.2,0.2,512.0,19.0,1.0,19.0,95.0,0.0,1749562391120.0,2025-06-10 13:33:11.120
1749562391320.0,SPECTRO_4112,,,,,0.2,0.2,512.0,27.0,2.0,27.0,135.0,1.0,1749562391320.0,2025-06-10 13:33:11.320
1749562391520.0,SPECTRO_4112,,,,,0.2,0.2,512.0,26.0,2.0,26.0,130.0,1.0,1749562391520.0,2025-06-10 13:33:11.520
1749562391720.0,SPECTRO_4112,,,,,0.2,0.2,512.0,21.0,2.0,21.0,105.0,1.0,1749562391720.0,2025-06-10 13:33:11.720
1749562391920.0,SPECTRO_4112,,,,,0.2,0.2,512.0,27.0,2.0,27.0,135.0,0.0,1749562391920.0,2025-06-10 13:33:11.920
1749562392120.0,SPECTRO_4112,,,,,0.199,0.199,512.0,27.0,2.0,27.0,136.0,0.0,1749562392120.0,2025-06-10 13:33:12.120
1749562392320.0,SPECTRO_4112,,,,,0.2,0.2,512.0,23.0,2.0,23.0,115.0,1.0,1749562392320.0,2025-06-10 13:33:12.320
1749562392520.0,SPECTRO_4112,,,,,0.2,0.2,512.0,24.0,2.0,24.0,120.0,0.0,1749562392520.0,2025-06-10 13:33:12.520
1749562392721.0,SPECTRO_4112,,,,,0.2,0.2,512.0,22.0,2.0,22.0,110.0,1.0,1749562392721.0,2025-06-10 13:33:12.721
1749562392921.0,SPECTRO_4112,,,,,0.2,0.2,512.0,20.0,3.0,20.0,100.0,1.0,1749562392921.0,2025-06-10 13:33:12.921
1749562393122.0,SPECTRO_4112,,,,,0.201,0.201,512.0,26.0,2.0,26.0,129.0,1.0,1749562393122.0,2025-06-10 13:33:13.122
1749562393322.0,SPECTRO_4112,,,,,0.199,0.199,512.0,22.0,3.0,22.0,111.0,0.0,1749562393322.0,2025-06-10 13:33:13.322
1749562393522.0,SPECTRO_4112,,,,,0.2,0.2,512.0,30.0,2.0,30.0,150.0,0.0,1749562393522.0,2025-06-10 13:33:13.522
1749562393722.0,SPECTRO_4112,,,,,0.2,0.2,512.0,17.0,2.0,17.0,85.0,1.0,1749562393722.0,2025-06-10 13:33:13.722
1749562393922.0,SPECTRO_4112,,,,,0.2,0.2,512.0,24.0,3.0,24.0,120.0,1.0,1749562393922.0,2025-06-10 13:33:13.922
1749562394122.0,SPECTRO_4112,,,,,0.199,0.199,512.0,30.0,2.0,30.0,151.0,0.0,1749562394122.0,2025-06-10 13:33:14.122
1749562394322.0,SPECTRO_4112,,,,,0.2,0.2,512.0,24.0,2.0,24.0,120.0,1.0,1749562394322.0,2025-06-10 13:33:14.322
1749562394522.0,SPECTRO_4112,,,,,0.2,0.2,512.0,22.0,2.0,22.0,110.0,1.0,1749562394522.0,2025-06-10 13:33:14.522
1749562394723.0,SPECTRO_4112,,,,,0.2,0.2,512.0,15.0,2.0,15.0,75.0,1.0,1749562394723.0,2025-06-10 13:33:14.723
1749562394923.0,SPECTRO_4112,,,,,0.2,0.2,512.0,24.0,2.0,24.0,120.0,0.0,1749562394923.0,2025-06-10 13:33:14.923
1749562395123.0,SPECTRO_4112,,,,,0.199,0.199,512.0,25.0,3.0,25.0,126.0,0.0,1749562395123.0,2025-06-10 13:33:15.123
1749562395324.0,SPECTRO_4112,,,,,0.2,0.2,512.0,20.0,2.0,20.0,100.0,0.0,1749562395324.0,2025-06-10 13:33:15.324
1749562395524.0,SPECTRO_4112,,,,,0.2,0.2,512.0,22.0,2.0,22.0,110.0,0.0,1749562395524.0,2025-06-10 13:33:15.524
1749562395724.0,SPECTRO_4112,,,,,0.2,0.2,512.0,24.0,2.0,24.0,120.0,0.0,1749562395724.0,2025-06-10 13:33:15.724
1749562395925.0,SPECTRO_4112,,,,,0.2,0.2,512.0,16.0,2.0,16.0,80.0,0.0,1749562395925.0,2025-06-10 13:33:15.925
1749562396125.0,SPECTRO_4112,,,,,0.2,0.2,512.0,21.0,1.0,21.0,105.0,1.0,1749562396125.0,2025-06-10 13:33:16.125
1749562396325.0,SPECTRO_4112,,,,,0.2,0.2,512.0,26.0,2.0,26.0,130.0,0.0,1749562396325.0,2025-06-10 13:33:16.325
1749562396525.0,SPECTRO_4112,,,,,0.2,0.2,512.0,30.0,2.0,30.0,150.0,0.0,1749562396525.0,2025-06-10 13:33:16.525
1749562396725.0,SPECTRO_4112,,,,,0.2,0.2,512.0,21.0,2.0,21.0,105.0,0.0,1749562396725.0,2025-06-10 13:33:16.725
1749562396925.0,SPECTRO_4112,,,,,0.2,0.2,512.0,21.0,2.0,21.0,105.0,1.0,1749562396925.0,2025-06-10 13:33:16.925
1749562397125.0,SPECTRO_4112,,,,,0.199,0.199,512.0,26.0,3.0,26.0,131.0,1.0,1749562397125.0,2025-06-10 13:33:17.125
1749562397326.0,SPECTRO_4112,,,,,0.2,0.2,512.0,25.0,3.0,25.0,125.0,0.0,1749562397326.0,2025-06-10 13:33:17.326
1749562397526.0,SPECTRO_4112,,,,,0.2,0.2,512.0,18.0,2.0,18.0,90.0,0.0,1749562397526.0,2025-06-10 13:33:17.526
1749562397726.0,SPECTRO_4112,,,,,0.2,0.2,512.0,28.0,3.0,28.0,140.0,1.0,1749562397726.0,2025-06-10 13:33:17.726
1749562397926.0,SPECTRO_4112,,,,,0.199,0.199,512.0,25.0,3.0,25.0,126.0,1.0,1749562397926.0,2025-06-10 13:33:17.926
1749562398127.0,SPECTRO_4112,,,,,0.2,0.2,512.0,25.0,2.0,25.0,125.0,1.0,1749562398127.0,2025-06-10 13:33:18.127
1749562398327.0,SPECTRO_4112,,,,,0.2,0.2,512.0,32.0,3.0,32.0,160.0,0.0,1749562398327.0,2025-06-10 13:33:18.327
1749562398528.0,SPECTRO_4112,,,,,0.2,0.2,512.0,23.0,2.0,23.0,115.0,1.0,1749562398528.0,2025-06-10 13:33:18.528
1749562398728.0,SPECTRO_4112,,,,,0.2,0.2,512.0,25.0,2.0,25.0,125.0,0.0,1749562398728.0,2025-06-10 13:33:18.728
1749562398928.0,SPECTRO_4112,,,,,0.2,0.2,512.0,20.0,3.0,20.0,100.0,0.0,1749562398928.0,2025-06-10 13:33:18.928
1749562399128.0,SPECTRO_4112,,,,,0.2,0.2,512.0,20.0,2.0,20.0,100.0,0.0,1749562399128.0,2025-06-10 13:33:19.128
1749562399329.0,SPECTRO_4112,,,,,0.2,0.2,512.0,29.0,3.0,29.0,145.0,0.0,1749562399329.0,2025-06-10 13:33:19.329
1749562399529.0,SPECTRO_4112,,,,,0.2,0.2,512.0,28.0,3.0,28.0,140.0,0.0,1749562399529.0,2025-06-10 13:33:19.529
1749562399729.0,SPECTRO_4112,,,,,0.2,0.2,512.0,21.0,3.0,21.0,105.0,0.0,1749562399729.0,2025-06-10 13:33:19.729
1749562399929.0,SPECTRO_4112,,,,,0.2,0.2,512.0,20.0,3.0,20.0,100.0,0.0,1749562399929.0,2025-06-10 13:33:19.929
1749562400129.0,SPECTRO_4112,,,,,0.2,0.2,512.0,27.0,2.0,27.0,135.0,1.0,1749562400129.0,2025-06-10 13:33:20.129
1749562400329.0,SPECTRO_4112,,,,,0.199,0.199,512.0,27.0,3.0,27.0,136.0,1.0,1749562400329.0,2025-06-10 13:33:20.329
1749562400529.0,SPECTRO_4112,,,,,0.2,0.2,512.0,26.0,2.0,26.0,130.0,0.0,1749562400529.0,2025-06-10 13:33:20.529
1749562400729.0,SPECTRO_4112,,,,,0.199,0.199,512.0,14.0,2.0,14.0,70.0,0.0,1749562400729.0,2025-06-10 13:33:20.729
1749562400929.0,SPECTRO_4112,,,,,0.2,0.2,512.0,33.0,2.0,33.0,165.0,0.0,1749562400929.0,2025-06-10 13:33:20.929
1749562401129.0,SPECTRO_4112,,,,,0.2,0.2,512.0,26.0,2.0,26.0,130.0,0.0,1749562401129.0,2025-06-10 13:33:21.129
1749562401329.0,SPECTRO_4112,,,,,0.2,0.2,512.0,23.0,2.0,23.0,115.0,0.0,1749562401329.0,2025-06-10 13:33:21.329
1749562401530.0,SPECTRO_4112,,,,,0.2,0.2,512.0,26.0,2.0,26.0,130.0,2.0,1749562401530.0,2025-06-10 13:33:21.530
1749562401730.0,SPECTRO_4112,,,,,0.2,0.2,512.0,24.0,2.0,24.0,120.0,1.0,1749562401730.0,2025-06-10 13:33:21.730
1749562401930.0,SPECTRO_4112,,,,,0.2,0.2,512.0,30.0,2.0,30.0,150.0,1.0,1749562401930.0,2025-06-10 13:33:21.930
1749562402131.0,SPECTRO_4112,,,,,0.2,0.2,512.0,23.0,2.0,23.0,115.0,2.0,1749562402131.0,2025-06-10 13:33:22.131
1749562402332.0,SPECTRO_4112,,,,,0.201,0.201,512.0,26.0,2.0,26.0,129.0,0.0,1749562402332.0,2025-06-10 13:33:22.332
1749562402531.0,SPECTRO_4112,,,,,0.198,0.198,512.0,25.0,2.0,25.0,126.0,1.0,1749562402531.0,2025-06-10 13:33:22.531
1749562402731.0,SPECTRO_4112,,,,,0.2,0.2,512.0,18.0,2.0,18.0,90.0,1.0,1749562402731.0,2025-06-10 13:33:22.731
1749562402931.0,SPECTRO_4112,,,,,0.2,0.2,512.0,19.0,2.0,19.0,95.0,1.0,1749562402931.0,2025-06-10 13:33:22.931
1749562403132.0,SPECTRO_4112,,,,,0.201,0.201,512.0,30.0,3.0,30.0,149.0,2.0,1749562403132.0,2025-06-10 13:33:23.132
1749562403332.0,SPECTRO_4112,,,,,0.2,0.2,512.0,26.0,2.0,26.0,130.0,0.0,1749562403332.0,2025-06-10 13:33:23.332
1749562403534.0,SPECTRO_4112,,,,,0.201,0.201,512.0,25.0,2.0,25.0,124.0,0.0,1749562403534.0,2025-06-10 13:33:23.534
1749562403732.0,SPECTRO_4112,,,,,0.198,0.198,512.0,23.0,3.0,23.0,116.0,1.0,1749562403732.0,2025-06-10 13:33:23.732
1749562403932.0,SPECTRO_4112,,,,,0.2,0.2,512.0,25.0,3.0,25.0,125.0,0.0,1749562403932.0,2025-06-10 13:33:23.932
1749562404132.0,SPECTRO_4112,,,,,0.2,0.2,512.0,18.0,2.0,18.0,90.0,0.0,1749562404132.0,2025-06-10 13:33:24.132
1749562404333.0,SPECTRO_4112,,,,,0.2,0.2,512.0,21.0,2.0,21.0,105.0,1.0,1749562404333.0,2025-06-10 13:33:24.333
1749562404533.0,SPECTRO_4112,,,,,0.199,0.199,512.0,28.0,3.0,28.0,141.0,0.0,1749562404533.0,2025-06-10 13:33:24.533
1749562404733.0,SPECTRO_4112,,,,,0.2,0.2,512.0,31.0,2.0,31.0,155.0,1.0,1749562404733.0,2025-06-10 13:33:24.733
1749562404933.0,SPECTRO_4112,,,,,0.2,0.2,512.0,26.0,3.0,26.0,130.0,0.0,1749562404933.0,2025-06-10 13:33:24.933
1749562405133.0,SPECTRO_4112,,,,,0.2,0.2,512.0,18.0,2.0,18.0,90.0,0.0,1749562405133.0,2025-06-10 13:33:25.133
1749562405335.0,SPECTRO_4112,,,,,0.201,0.201,512.0,26.0,2.0,26.0,129.0,0.0,1749562405335.0,2025-06-10 13:33:25.335
1749562405535.0,SPECTRO_4112,,,,,0.2,0.2,512.0,19.0,2.0,19.0,95.0,0.0,1749562405535.0,2025-06-10 13:33:25.535
1749562405735.0,SPECTRO_4112,,,,,0.2,0.2,512.0,26.0,2.0,26.0,130.0,1.0,1749562405735.0,2025-06-10 13:33:25.735
1749562405935.0,SPECTRO_4112,,,,,0.2,0.2,512.0,24.0,3.0,24.0,120.0,0.0,1749562405935.0,2025-06-10 13:33:25.935
1749562406135.0,SPECTRO_4112,,,,,0.2,0.2,512.0,23.0,2.0,23.0,115.0,2.0,1749562406135.0,2025-06-10 13:33:26.135
1749562406335.0,SPECTRO_4112,,,,,0.199,0.199,512.0,23.0,2.0,23.0,116.0,1.0,1749562406335.0,2025-06-10 13:33:26.335
1749562406535.0,SPECTRO_4112,,,,,0.2,0.2,512.0,31.0,3.0,31.0,155.0,1.0,1749562406535.0,2025-06-10 13:33:26.535
1749562406735.0,SPECTRO_4112,,,,,0.2,0.2,512.0,20.0,2.0,20.0,100.0,1.0,1749562406735.0,2025-06-10 13:33:26.735
1749562406936.0,SPECTRO_4112,,,,,0.2,0.2,512.0,27.0,3.0,27.0,135.0,1.0,1749562406936.0,2025-06-10 13:33:26.936
1749562407136.0,SPECTRO_4112,,,,,0.2,0.2,512.0,25.0,2.0,25.0,125.0,0.0,1749562407136.0,2025-06-10 13:33:27.136
1749562407336.0,SPECTRO_4112,,,,,0.2,0.2,512.0,15.0,2.0,15.0,75.0,0.0,1749562407336.0,2025-06-10 13:33:27.336
1749562407536.0,SPECTRO_4112,,,,,0.2,0.2,512.0,26.0,3.0,26.0,130.0,1.0,1749562407536.0,2025-06-10 13:33:27.536
1749562407736.0,SPECTRO_4112,,,,,0.2,0.2,512.0,28.0,2.0,28.0,140.0,0.0,1749562407736.0,2025-06-10 13:33:27.736
1749562407937.0,SPECTRO_4112,,,,,0.2,0.2,512.0,28.0,2.0,28.0,140.0,0.0,1749562407937.0,2025-06-10 13:33:27.937
