20250611_090415_MWALK_#0122
Field-Nr.: 1
Date: 11.06.2025
Time: 09:04:44
MagWalk: 000122
Samples: 6753
###---Probe---###
Probe Firmware: 00.00-00/00
Median Probe Temperature: +20.9 [degC]
SampleFrequence: 250 [Hz]
Digital Probe Voltage: +3.64 [V]
Anlog Probe (positiv) Voltage: +12.11 [V]
Anlog Probe (negativ) Voltage: -12.13 [V]
###---DataLogger---###
DataLogger Firmware 04.00-02/00
Input Voltage: +11.96 [V]
Median Temperature: +24.0 [degC]
###---GPS---###
GGA Information
GPS enabeld
GGA Quality: 0 = invalid 1 = GPS fix (SPS); 2 = DGPS fix; 3 = PPS fix; 4 = Real Time Kinematic; 5 = Float RTK; 6 = estimated (dead reckoning) (2.3 feature); 7 = Manual input mode; 8 = Simulation mode

Timestamp [ms]; B1x [nT]; B1y [nT]; B1z [nT]; B2x [nT]; B2y [nT]; B2z [nT]; AccX [g]; AccY [g]; AccZ [g]; Temp [Deg]; Latitude [Decimal Degrees]; Longitude [Decimal Degrees]; Altitude [m]; Satellites; Quality; GPSTime; GPSDate; GPSTime [hh:mm:ss.sss];
8236;14808.05;-7830.37;49660.42;14318.35;-6926.48;50023.15;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8240;14814.92;-7831.30;49658.90;14323.62;-6927.21;50020.88;0.038;0.045;1.010;0.0;0;0;0;0;0;0;0;0;
8244;14819.81;-7831.66;49656.44;14328.99;-6926.58;50018.91;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8248;14827.30;-7831.31;49656.54;14336.40;-6928.50;50016.82;0.038;0.045;1.006;0.0;0;0;0;0;0;0;0;0;
8252;14832.94;-7831.52;49653.59;14342.18;-6928.29;50016.82;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8256;14838.92;-7832.23;49652.32;14348.27;-6928.64;50013.11;0.038;0.045;0.998;0.0;0;0;0;0;0;0;0;0;
8260;14842.99;-7831.86;49649.90;14353.11;-6927.93;50013.13;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8264;14847.63;-7831.99;49648.02;14356.67;-6927.92;50011.48;0.038;0.045;1.002;0.0;0;0;0;0;0;0;0;0;
8268;14851.61;-7832.15;49647.46;14360.57;-6929.13;50010.15;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8272;14853.23;-7832.62;49647.07;14363.10;-6928.43;50009.44;0.039;0.045;1.010;0.0;0;0;0;0;0;0;0;0;
8276;14855.55;-7832.79;49647.23;14365.48;-6929.52;50008.79;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8280;14857.82;-7831.55;49645.03;14366.79;-6928.03;50009.03;0.037;0.045;1.006;0.0;0;0;0;0;0;0;0;0;
8284;14856.76;-7832.93;49646.11;14366.61;-6928.70;50007.72;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8288;14854.78;-7832.69;49646.38;14364.96;-6927.96;50010.17;0.033;0.047;0.998;0.0;0;0;0;0;0;0;0;0;
8292;14854.69;-7832.97;49647.06;14364.32;-6928.88;50009.10;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8296;14851.78;-7831.26;49648.24;14360.37;-6929.06;50010.36;0.028;0.045;0.996;0.0;0;0;0;0;0;0;0;0;
8300;14849.17;-7832.08;49648.86;14357.99;-6928.06;50011.94;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8304;14843.70;-7832.70;49650.75;14353.96;-6928.56;50011.70;0.022;0.043;0.996;0.0;0;0;0;0;0;0;0;0;
8308;14838.38;-7831.20;49650.54;14349.14;-6928.39;50014.19;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8312;14834.47;-7832.22;49652.72;14343.96;-6928.75;50015.46;0.024;0.044;0.996;0.0;0;0;0;0;0;0;0;0;
8316;14828.50;-7830.81;49653.10;14336.98;-6927.43;50017.84;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8320;14823.32;-7831.62;49655.58;14332.85;-6928.26;50019.01;0.029;0.046;0.996;0.0;0;0;0;0;0;0;0;0;
8324;14815.73;-7831.65;49657.61;14325.72;-6926.78;50020.39;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8328;14810.67;-7832.22;49660.08;14319.63;-6926.87;50022.74;0.036;0.046;0.996;0.0;0;0;0;0;0;0;0;0;
8332;14803.84;-7831.41;49661.53;14313.02;-6926.29;50024.08;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8336;14797.67;-7830.48;49663.49;14306.56;-6926.73;50026.81;0.043;0.044;0.996;0.0;0;0;0;0;0;0;0;0;
8340;14791.42;-7831.63;49666.10;14301.37;-6926.25;50027.04;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8344;14785.02;-7829.77;49667.21;14294.07;-6925.05;50030.78;0.053;0.045;1.002;0.0;0;0;0;0;0;0;0;0;
8348;14779.48;-7831.13;49670.70;14290.05;-6926.86;50030.69;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8352;14774.04;-7829.19;49670.20;14283.53;-6925.06;50034.35;0.063;0.047;1.010;0.0;0;0;0;0;0;0;0;0;
8356;14769.95;-7829.12;49673.08;14279.41;-6926.23;50034.38;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8360;14764.35;-7829.55;49673.43;14274.38;-6924.06;50035.91;0.072;0.046;1.017;0.0;0;0;0;0;0;0;0;0;
8364;14760.92;-7829.02;49675.91;14270.27;-6923.91;50037.11;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8368;14756.04;-7828.61;49676.11;14266.06;-6923.99;50037.68;0.081;0.045;1.024;0.0;0;0;0;0;0;0;0;0;
8372;14754.01;-7828.45;49676.42;14262.80;-6923.38;50039.59;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8376;14751.33;-7828.55;49678.84;14259.47;-6924.00;50039.67;0.083;0.045;1.024;0.0;0;0;0;0;0;0;0;0;
8380;14749.22;-7826.81;49677.85;14258.65;-6922.47;50040.95;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8384;14747.55;-7828.68;49679.05;14258.95;-6923.43;50040.27;0.077;0.046;1.016;0.0;0;0;0;0;0;0;0;0;
8388;14748.07;-7826.87;49678.13;14257.83;-6922.74;50040.91;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8392;14750.01;-7827.27;49678.55;14259.76;-6924.55;50041.05;0.066;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
8396;14750.12;-7826.77;49678.55;14261.38;-6922.38;50039.34;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8400;14755.23;-7828.15;49677.85;14264.68;-6922.51;50038.50;0.050;0.047;1.012;0.0;0;0;0;0;0;0;0;0;
8404;14759.09;-7828.55;49676.49;14267.49;-6924.52;50038.13;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8408;14762.23;-7828.06;49674.36;14272.15;-6922.97;50038.14;0.035;0.047;1.008;0.0;0;0;0;0;0;0;0;0;
8412;14766.82;-7828.36;49674.17;14276.08;-6922.47;50034.72;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8416;14769.74;-7827.08;49672.11;14279.06;-6921.46;50033.81;0.021;0.046;1.000;0.0;0;0;0;0;0;0;0;0;
8420;14774.25;-7828.45;49671.04;14284.89;-6924.66;50032.60;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8424;14779.20;-7829.25;49669.37;14287.55;-6923.73;50032.04;0.013;0.046;0.996;0.0;63.7924365;9.3761445;11.5;12;2;90427.4;2025/06/11;09:04:27.398;
8428;14783.33;-7828.22;49669.59;14293.43;-6924.09;50030.27;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8432;14785.87;-7827.41;49667.63;14297.16;-6924.32;50029.38;0.012;0.047;0.996;0.0;0;0;0;0;0;0;0;0;
8436;14793.43;-7829.84;49665.41;14301.78;-6925.02;50027.27;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8440;14796.81;-7830.80;49664.59;14306.09;-6926.19;50026.13;0.017;0.048;0.996;0.0;0;0;0;0;0;0;0;0;
8444;14802.59;-7830.31;49662.21;14312.27;-6925.49;50025.82;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8448;14805.25;-7831.83;49661.02;14315.11;-6926.91;50023.03;0.028;0.047;0.996;0.0;0;0;0;0;0;0;0;0;
8452;14809.34;-7831.06;49659.54;14318.14;-6926.75;50023.10;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8456;14813.35;-7832.23;49660.47;14322.40;-6929.59;50021.59;0.038;0.047;1.000;0.0;0;0;0;0;0;0;0;0;
8460;14816.18;-7832.44;49657.86;14324.55;-6928.31;50020.89;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8464;14818.07;-7831.43;49657.68;14327.57;-6928.33;50021.11;0.049;0.047;1.008;0.0;0;0;0;0;0;0;0;0;
8468;14820.79;-7832.45;49657.58;14329.80;-6928.86;50020.08;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8472;14821.95;-7831.98;49656.03;14331.39;-6928.71;50018.26;0.055;0.047;1.012;0.0;0;0;0;0;0;0;0;0;
8476;14823.72;-7833.63;49655.81;14333.18;-6929.41;50018.15;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8480;14826.22;-7832.34;49654.64;14335.53;-6929.13;50017.10;0.056;0.047;1.012;0.0;0;0;0;0;0;0;0;0;
8484;14827.97;-7832.56;49655.59;14337.93;-6929.13;50015.97;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8488;14831.19;-7832.72;49652.60;14339.81;-6928.97;50016.95;0.052;0.047;1.012;0.0;0;0;0;0;0;0;0;0;
8492;14832.41;-7833.33;49653.89;14341.62;-6929.32;50014.01;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8496;14833.68;-7832.56;49653.21;14342.83;-6929.74;50015.06;0.044;0.047;1.012;0.0;0;0;0;0;0;0;0;0;
8500;14832.86;-7832.63;49653.13;14342.84;-6928.25;50015.35;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8504;14832.48;-7832.98;49653.27;14342.36;-6929.30;50013.51;0.036;0.046;1.008;0.0;0;0;0;0;0;0;0;0;
8508;14830.65;-7831.58;49653.70;14340.88;-6927.54;50016.67;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8512;14828.71;-7833.12;49654.60;14337.73;-6929.14;50016.17;0.029;0.045;1.000;0.0;0;0;0;0;0;0;0;0;
8516;14825.40;-7830.54;49655.67;14334.24;-6926.72;50018.83;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8520;14819.82;-7832.36;49657.75;14330.10;-6928.56;50018.61;0.025;0.045;0.996;0.0;0;0;0;0;0;0;0;0;
8524;14815.73;-7831.22;49658.33;14324.77;-6927.21;50021.20;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8528;14809.54;-7831.62;49660.72;14319.22;-6927.19;50021.57;0.026;0.046;0.996;0.0;0;0;0;0;0;0;0;0;
8532;14804.55;-7830.62;49661.77;14313.12;-6927.58;50022.98;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8536;14798.75;-7830.66;49663.79;14309.55;-6926.79;50025.60;0.031;0.046;0.996;0.0;0;0;0;0;0;0;0;0;
8540;14796.26;-7830.48;49664.27;14303.93;-6927.10;50026.18;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8544;14792.40;-7828.98;49664.87;14301.45;-6925.94;50029.10;0.039;0.045;0.996;0.0;0;0;0;0;0;0;0;0;
8548;14787.16;-7829.70;49667.75;14298.43;-6925.26;50028.73;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8552;14785.74;-7829.61;49667.74;14294.53;-6925.52;50029.94;0.046;0.044;1.000;0.0;0;0;0;0;0;0;0;0;
8556;14780.87;-7829.88;49668.85;14291.58;-6925.90;50030.37;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8560;14776.32;-7828.36;49670.06;14287.51;-6925.10;50031.95;0.051;0.044;1.008;0.0;0;0;0;0;0;0;0;0;
8564;14774.69;-7828.77;49670.80;14283.67;-6925.26;50033.02;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8568;14768.76;-7829.05;49671.86;14278.04;-6925.61;50034.42;0.054;0.044;1.012;0.0;0;0;0;0;0;0;0;0;
8572;14765.50;-7829.06;49673.15;14275.20;-6924.64;50035.90;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8576;14759.31;-7830.15;49674.63;14269.55;-6925.05;50036.76;0.055;0.044;1.012;0.0;0;0;0;0;0;0;0;0;
8580;14756.01;-7829.37;49676.10;14265.94;-6925.66;50037.95;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8584;14752.22;-7831.19;49678.49;14261.67;-6925.81;50039.19;0.052;0.044;1.012;0.0;0;0;0;0;0;0;0;0;
8588;14748.97;-7830.93;49678.88;14257.45;-6925.09;50041.89;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8592;14746.98;-7829.40;49679.45;14256.53;-6925.88;50040.95;0.048;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
8596;14744.85;-7829.80;49679.15;14254.46;-6925.79;50042.25;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8600;14746.54;-7830.25;49679.09;14255.21;-6926.30;50040.36;0.044;0.046;1.008;0.0;0;0;0;0;0;0;0;0;
8604;14746.87;-7830.54;49679.02;14255.36;-6925.61;50040.49;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8608;14751.44;-7829.09;49678.12;14258.94;-6925.24;50039.87;0.041;0.046;1.000;0.0;0;0;0;0;0;0;0;0;
8612;14752.30;-7829.51;49677.51;14262.17;-6926.32;50037.93;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8616;14756.94;-7830.50;49675.60;14266.51;-6925.27;50037.68;0.040;0.046;0.996;0.0;0;0;0;0;0;0;0;0;
8620;14761.80;-7830.98;49674.39;14270.52;-6927.03;50036.36;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8624;14766.53;-7830.52;49673.73;14275.16;-6926.44;50035.08;0.040;0.045;0.996;0.0;63.7924365;9.3761445;11.5;12;2;90427.6;2025/06/11;09:04:27.602;
8628;14771.35;-7830.34;49671.73;14280.13;-6925.83;50032.20;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8632;14775.69;-7829.77;49670.24;14285.37;-6925.65;50031.46;0.042;0.044;1.000;0.0;0;0;0;0;0;0;0;0;
8636;14782.80;-7830.40;49669.07;14290.81;-6926.50;50031.10;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8640;14785.23;-7829.38;49668.53;14294.91;-6925.93;50029.24;0.045;0.045;1.008;0.0;0;0;0;0;0;0;0;0;
8644;14791.02;-7829.87;49666.42;14300.49;-6925.90;50028.70;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8648;14793.42;-7830.51;49666.05;14302.69;-6926.76;50027.16;0.047;0.044;1.012;0.0;0;0;0;0;0;0;0;0;
8652;14798.17;-7830.47;49664.36;14307.39;-6926.47;50026.35;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8656;14802.28;-7831.00;49662.88;14311.59;-6927.03;50024.43;0.049;0.044;1.012;0.0;0;0;0;0;0;0;0;0;
8660;14805.32;-7831.05;49661.35;14315.54;-6926.08;50023.10;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8664;14810.37;-7831.04;49660.36;14321.33;-6927.65;50021.73;0.050;0.043;1.012;0.0;0;0;0;0;0;0;0;0;
8668;14815.42;-7830.45;49658.02;14326.36;-6927.42;50020.04;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8672;14823.54;-7830.61;49655.71;14334.31;-6928.06;50017.90;0.051;0.044;1.012;0.0;0;0;0;0;0;0;0;0;
8676;14829.04;-7830.94;49653.86;14339.50;-6927.83;50016.17;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8680;14836.60;-7831.16;49651.79;14347.75;-6927.51;50014.71;0.051;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
8684;14842.53;-7832.52;49650.59;14353.89;-6928.45;50011.78;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8688;14849.97;-7830.74;49649.30;14360.97;-6927.22;50010.10;0.050;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
8692;14856.44;-7831.66;49646.03;14367.34;-6927.81;50007.87;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8696;14861.05;-7831.02;49644.33;14373.16;-6927.62;50006.55;0.049;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
8700;14866.87;-7831.36;49643.71;14378.64;-6928.06;50004.79;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8704;14870.49;-7829.88;49641.58;14382.85;-6927.97;50003.03;0.048;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
8708;14876.39;-7831.84;49640.10;14387.75;-6928.22;50002.00;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8712;14878.83;-7831.95;49639.34;14390.02;-6928.70;50000.70;0.048;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
8716;14882.45;-7831.12;49638.10;14393.61;-6928.31;50000.66;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8720;14883.23;-7831.63;49638.67;14394.82;-6929.13;49999.45;0.048;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
8724;14884.20;-7831.12;49637.76;14395.82;-6927.61;49999.56;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8728;14885.15;-7830.97;49637.81;14397.33;-6927.83;49999.24;0.049;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
8732;14884.99;-7829.63;49637.50;14397.47;-6927.57;49999.67;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8736;14885.84;-7829.90;49639.52;14398.26;-6926.69;49999.50;0.053;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
8740;14882.94;-7829.03;49638.00;14396.41;-6926.73;50001.05;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8744;14883.52;-7828.65;49639.34;14394.84;-6926.20;50001.62;0.055;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
8748;14878.58;-7829.38;49640.09;14392.57;-6926.93;50002.32;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8752;14876.89;-7828.73;49639.03;14388.68;-6926.01;50002.22;0.054;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
8756;14873.40;-7830.54;49641.62;14385.67;-6926.82;50002.94;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8760;14869.29;-7829.02;49642.59;14380.36;-6926.05;50004.64;0.052;0.047;1.010;0.0;0;0;0;0;0;0;0;0;
8764;14865.46;-7829.27;49643.15;14377.35;-6927.68;50004.88;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8768;14860.44;-7829.22;49643.92;14373.70;-6926.68;50006.31;0.048;0.048;1.002;0.0;0;0;0;0;0;0;0;0;
8772;14859.79;-7829.16;49646.45;14372.57;-6927.60;50006.66;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8776;14856.82;-7829.97;49646.48;14368.88;-6927.44;50007.84;0.043;0.049;0.996;0.0;0;0;0;0;0;0;0;0;
8780;14854.87;-7830.08;49647.09;14366.92;-6926.00;50008.25;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8784;14851.55;-7831.09;49647.32;14363.15;-6926.97;50010.15;0.036;0.049;0.996;0.0;0;0;0;0;0;0;0;0;
8788;14846.85;-7830.17;49648.59;14359.14;-6926.20;50010.64;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8792;14842.11;-7830.24;49650.71;14353.27;-6927.01;50012.59;0.030;0.049;0.996;0.0;0;0;0;0;0;0;0;0;
8796;14834.23;-7828.62;49652.46;14346.01;-6925.66;50013.94;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8800;14827.43;-7829.20;49655.76;14339.14;-6926.69;50016.60;0.027;0.047;0.996;0.0;0;0;0;0;0;0;0;0;
8804;14815.96;-7828.86;49656.59;14328.49;-6925.10;50020.12;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8808;14808.17;-7828.20;49661.49;14319.36;-6926.47;50022.89;0.025;0.046;0.996;0.0;0;0;0;0;0;0;0;0;
8812;14796.97;-7828.65;49664.05;14308.31;-6925.74;50026.43;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8816;14789.85;-7828.12;49665.87;14300.63;-6924.66;50027.55;0.028;0.046;0.996;0.0;0;0;0;0;0;0;0;0;
8820;14782.60;-7828.22;49668.86;14292.72;-6925.01;50031.51;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8824;14777.18;-7827.62;49670.35;14288.74;-6923.28;50032.63;0.031;0.045;0.996;0.0;63.7924365;9.3761443;11.5;12;2;90427.8;2025/06/11;09:04:27.797;
8828;14773.54;-7827.40;49671.08;14284.21;-6925.15;50032.74;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8832;14769.60;-7826.54;49672.20;14280.31;-6923.60;50035.11;0.036;0.044;0.996;0.0;0;0;0;0;0;0;0;0;
8836;14768.33;-7829.26;49673.78;14278.56;-6924.31;50034.60;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8840;14764.29;-7826.97;49673.18;14274.97;-6923.31;50036.14;0.041;0.044;0.998;0.0;0;0;0;0;0;0;0;0;
8844;14763.38;-7826.56;49675.57;14272.63;-6924.66;50035.58;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8848;14757.70;-7828.63;49676.11;14267.16;-6924.91;50037.81;0.044;0.045;1.006;0.0;0;0;0;0;0;0;0;0;
8852;14753.62;-7827.81;49677.41;14263.06;-6925.33;50040.01;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8856;14748.25;-7828.57;49679.48;14257.76;-6925.94;50040.63;0.046;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
8860;14742.07;-7827.44;49679.93;14250.99;-6925.59;50043.52;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8864;14735.63;-7829.26;49683.50;14245.43;-6926.87;50044.04;0.045;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
8868;14729.63;-7828.26;49684.43;14238.83;-6925.41;50046.23;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8872;14725.76;-7829.68;49686.54;14233.33;-6927.15;50046.47;0.045;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
8876;14721.43;-7829.01;49686.68;14230.13;-6926.04;50048.77;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8880;14719.53;-7829.54;49687.05;14228.06;-6926.58;50048.64;0.044;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
8884;14719.08;-7829.15;49686.93;14226.62;-6927.43;50048.03;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8888;14718.83;-7828.29;49687.47;14227.25;-6926.02;50048.36;0.043;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
8892;14722.47;-7830.52;49686.38;14230.49;-6925.77;50047.16;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8896;14724.41;-7829.58;49684.89;14233.28;-6926.32;50047.61;0.043;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
8900;14728.43;-7829.95;49684.74;14237.46;-6928.11;50046.82;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8904;14732.59;-7829.75;49682.68;14241.99;-6926.45;50046.27;0.044;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
8908;14736.78;-7830.02;49681.82;14246.21;-6928.00;50043.93;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8912;14742.04;-7829.91;49680.93;14250.85;-6927.57;50042.71;0.045;0.047;1.012;0.0;0;0;0;0;0;0;0;0;
8916;14747.36;-7830.77;49678.62;14255.88;-6927.50;50041.39;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8920;14750.52;-7830.12;49678.49;14260.35;-6927.16;50038.92;0.045;0.047;1.012;0.0;0;0;0;0;0;0;0;0;
8924;14756.33;-7828.66;49676.93;14265.46;-6926.69;50038.88;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8928;14759.94;-7830.12;49675.53;14270.40;-6927.55;50035.70;0.044;0.047;1.012;0.0;0;0;0;0;0;0;0;0;
8932;14764.88;-7828.63;49674.01;14275.27;-6926.20;50035.79;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8936;14769.03;-7830.36;49673.34;14280.23;-6927.61;50034.41;0.042;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
8940;14773.43;-7826.99;49670.77;14283.63;-6925.40;50032.72;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8944;14777.83;-7829.20;49670.02;14289.52;-6926.04;50031.33;0.037;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
8948;14782.74;-7828.30;49668.98;14293.07;-6926.18;50030.01;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8952;14788.41;-7827.26;49667.53;14299.46;-6925.01;50028.67;0.033;0.045;1.010;0.0;0;0;0;0;0;0;0;0;
8956;14793.81;-7828.73;49667.15;14304.57;-6925.42;50026.04;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8960;14801.65;-7826.77;49662.25;14311.57;-6925.31;50025.28;0.028;0.044;1.003;0.0;0;0;0;0;0;0;0;0;
8964;14806.47;-7828.87;49662.32;14317.73;-6926.51;50022.67;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8968;14814.14;-7828.27;49659.47;14324.30;-6927.15;50023.01;0.023;0.043;0.996;0.0;0;0;0;0;0;0;0;0;
8972;14817.57;-7829.20;49659.72;14328.63;-6928.01;50019.47;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8976;14822.99;-7829.72;49657.22;14332.68;-6927.07;50018.91;0.019;0.043;0.996;0.0;0;0;0;0;0;0;0;0;
8980;14826.26;-7830.56;49655.81;14336.84;-6929.18;50017.21;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8984;14828.41;-7830.66;49654.14;14339.78;-6929.10;50016.60;0.015;0.042;0.996;0.0;0;0;0;0;0;0;0;0;
8988;14832.83;-7831.31;49654.37;14342.18;-6929.59;50016.82;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
8992;14832.37;-7832.06;49654.66;14343.53;-6930.23;50014.79;0.015;0.042;0.996;0.0;0;0;0;0;0;0;0;0;
8996;14834.18;-7832.16;49652.88;14343.90;-6929.46;50016.71;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
9000;14833.68;-7833.26;49653.13;14342.86;-6930.92;50014.15;0.016;0.042;0.996;0.0;0;0;0;0;0;0;0;0;
9004;14833.27;-7832.62;49653.15;14341.76;-6929.57;50015.75;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
9008;14830.61;-7833.20;49655.03;14339.70;-6931.19;50016.60;0.021;0.043;0.996;0.0;0;0;0;0;0;0;0;0;
9012;14827.83;-7831.63;49654.43;14336.72;-6929.38;50016.66;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
9016;14825.60;-7832.41;49655.21;14334.67;-6929.35;50018.19;0.027;0.044;0.996;0.0;0;0;0;0;0;0;0;0;
