timestamp,lat,lon,Total,Countrate,U238,K40,Th232,Cs137,Height,Press,Temp,Hum
1749563669830,63.79096317936111,9.372791122477778,109,200,29.433,510.555,18.978,-3.48,53.9,1008.510339520958,16.0962874251497,50.0862874251497
1749563665024,63.79096320521631,9.372791425024959,126,205,10.815,517.985,35.728,91.596,53.9,1008.5065166666667,16.078333333333333,50.03
1749563681245,63.79096379362869,9.372794129006932,113,209,-0.574,381.319,38.4,57.38,54.23182188065099,1008.5175820359281,16.14,50.18035928143713
1749563675239,63.79096383379485,9.372794126416743,111,209,56.62,427.903,13.925,22.164,54.252367985280586,1008.5180426147705,16.12,50.130249500998005
1749563678240,63.7909638485369,9.372794133905852,126,245,-20.657,882.649,29.527,39.972,54.24996946564885,1008.5219800399201,16.13,50.14059880239521
1749563682446,63.790963944188405,9.37279467262319,118,215,31.546,369.303,57.897,-13.9,54.29318260869565,1008.5166866267465,16.142165668662674,50.197834331337326
1749563676441,63.7909640201693,9.372794741399549,108,153,10.51,366.808,46.116,10.089,54.339990970654625,1008.5161143712575,16.12,50.14
1749563670442,63.79096412988453,9.372795097806003,134,201,68.29,555.033,7.449,58.165,54.39406928406466,1008.509419760479,16.1,50.09239520958084
1749563664423,63.79096418590743,9.372795652825822,122,150,-65.821,931.973,74.734,27.265,54.383792935444575,1008.5072964071855,16.072335329341318,50.03
1749563662622,63.790964250731705,9.372796493495935,104,175,5.633,361.474,52.439,57.607,54.52400914634146,1008.507979740519,16.07,50.02436127744511
1749564919275,63.79096429891473,9.371778965426357,46,80,10.098,6.285,8.217,44.44,60.7,1007.111696506986,13.95,55.02915169660679
1749563665626,63.790964329943506,9.372796137099812,117,205,2.655,562.469,35.579,15.711,54.46670621468926,1008.5072107676968,16.08,50.0386739780658
1749563666826,63.79096433312593,9.372795956059258,110,145,52.099,657.858,-13.831,66.876,54.48952444444444,1008.5089045908184,16.08630738522954,50.056307385229545
